player_id,player_name,team_id,team_name,class_year,position,g,ab,r,h,2b,3b,hr,bb,so,sb,ip,er,k,ha,run_date,season,avg,ops,iso
espn-10981,L Archuleta,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14412,Lauren Archuleta,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15953,A.J. Belans,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16052,Sydney Benz,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14674,Betina Beringhele,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11162,R Box,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4597,Rachel Box,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11964,Danielle Brochu,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4644,Sierra Bronkey,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21406,Macy Brotherton,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20981,Autumn Buczek,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10982,Haydi Bugarin,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10983,S Canfield,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4598,Stephanie Canfield,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11353,Peyton Carter,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10984,C Clark,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4751,Claire Clark,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11163,T Cooper,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4645,Tori Cooper,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-9804,Kala Crisp,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10985,Ashley Diaz,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21468,Jada Dotson,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21407,Nicole Duncan,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20982,Keely Edwards,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4599,Kasey Fagan,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12903,Morgan Felts,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27368,Danielle Gibson,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-28635,Lauren Graves,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20983,Kayla Green,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27649,Taylor Greene,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20984,Mary Haff,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10986,Carley Haizlip,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14516,Marley Harmon,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4972,Jessica Harrison,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16655,Caroline Hedgcock,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27369,Maggie Hicks,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10987,S Hiers,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4600,Shelby Hiers,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27370,Ryan Jackson,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6192,Kate James,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10988,L Krzysko,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4601,Loren Krzysko,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16656,Hailey Mackay,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20985,Linnie Malkin,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16259,Aly Manzo,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20986,Hannah McEwen,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4602,Haley Meinen,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10989,G Moll,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4646,Grace Moll,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11164,J Mullen,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4752,Jessie Mullen,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15954,Sydney Parr,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4753,Megan Pearson,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10990,P Pocklington,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4603,Parker Pocklington,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10991,A Russell,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4604,Autumn Russell,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10992,N Schroeder,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4605,Nicole Schroeder,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11965,K Smith,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-8806,Kylie Smith,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-13143,A Stewart,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4647,Allison Stewart,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15965,Autumn Storms,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27426,Sam Torres,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4606,Devon Wallace,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-8789,Savannah Warren,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15955,Katie Warrick,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4607,Sydney Wright,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10993,M Yannetti,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4608,Madison Yannetti,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4828,Den Anderson,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4453,Denise Anderson,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4829,Ton Anderson,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4454,Toni Anderson,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-28556,Athena Andrews,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16053,A Blasingane,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-28733,Brandice Boatwright,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20195,Tyra Bowers,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15866,Shayla Boyd,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27579,Seriah Brokenborough,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20196,Kyaira Brown,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-9925,Veroni Burse,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12286,Veronica Burse,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20197,Shont Cliatt,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4455,Jennie Cook,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12287,Alexis Day,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4830,Whitn Farris,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4456,Whitney Farris,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4831,Amb Fullwood,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4457,Amber Fullwood,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4973,Amber Fullwood,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-23267,Yuri Hampton,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27580,Leeann Hayes,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4832,Tashay Irvis,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4458,Tashayla Irvis,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4459,Naesha Lewis,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4833,Mies Mcbride,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4489,Miesha Mcbride,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4834,Si Mcmillian,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4490,Sierra Mcmillian,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4835,Rave Moseley,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4460,Raven Moseley,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14918,Keiffi Myrick,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12288,Kieff Myrick,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4836,Jessi Nathan,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4461,Jessica Nathan,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15867,Shakay Nixon,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4837,Keny Pereira,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4462,Kenya Pereira,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27581,Kaylin Rhone,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27582,Jamar Ridley,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12289,Taylo Rosier,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4838,Alex Sandage,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4463,Alexsis Sandage,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12290,Tahli Snider,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15868,J Stoudemire,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-5049,Taylor Thomas,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-23268,Hera Varmah,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27583,Kimiya Watkins,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12291,Nachelle Watson,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4839,Alyss Weaver,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4974,Alyssa Weaver,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4840,Amand Weaver,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4464,Amanda Weaver,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4465,Weaver.Alyssa,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20198,Edr Williams,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16150,Mack Woodard,florida,Florida,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
